-4,-12,1027,16,-15,-22,Still
832,526,375,541,222,-732,Still
723,608,336,411,303,-719,Still
699,655,336,162,137,-305,Still
653,726,363,248,361,-545,Still
500,776,320,251,604,-680,Still
367,827,406,196,1098,-739,Still
192,870,398,9,1404,-591,Still
-8,878,398,341,549,-545,Still
-77,921,281,456,221,-103,Still
-22,913,223,560,140,25,Still
-116,1073,145,415,-43,189,Still
-69,1097,180,-84,-142,23,Still
71,882,207,-246,45,-123,Still
20,987,266,-194,361,-36,Still
-77,1007,266,-385,508,-30,Still
-194,980,160,-480,-176,256,Still
114,972,332,-866,-1543,703,Still
395,898,574,-658,-748,-79,Still
285,808,449,-1809,-1036,898,Still
723,370,465,-1410,-2106,1847,Still
879,190,535,-338,-703,928,Still
906,171,402,-82,-541,364,Still
992,89,379,-385,-613,631,Still
1000,-55,356,-777,113,846,Still
895,-262,289,-1082,408,894,Still
781,-531,250,-772,218,661,Still
739,-641,211,-627,102,462,Still
727,-738,172,-147,83,231,Still
742,-785,238,502,236,-385,Still
735,-570,254,1367,90,-1201,Still
922,-277,324,1257,-821,-939,Still
985,-86,371,1066,-351,-954,Still
985,183,352,1147,122,-1224,Still
934,487,414,950,762,-1226,Still
703,706,496,784,1605,-1718,Still
324,831,395,356,1936,-1383,Still
47,776,445,277,1423,-996,Still
-155,796,477,139,677,-546,Still
-237,862,508,-35,574,-362,Still
-370,862,481,-157,908,-182,Still
-436,944,457,-598,1617,-220,Still
-546,741,281,-720,1512,-531,Still
-667,542,195,-653,1108,-683,Still
-741,483,125,-735,956,-486,Still
-803,476,52,-1174,996,-366,Still
-971,507,32,-1065,600,-780,Still
-893,124,-22,-1394,308,-1346,Still
-909,-176,-58,-1515,369,-1196,Still
-940,-199,-81,-980,220,-1060,Still
-909,-320,-269,-886,29,-1171,Still
-831,-480,-241,-410,-336,-925,Still
-764,-617,-210,-384,-318,-984,Still
-667,-672,-253,-719,-85,-1082,Still
-557,-840,-417,-302,-432,-1112,Still
-479,-816,-339,866,-1277,-1332,Still
-190,-894,-65,998,-1597,-1601,Still
-14,-926,172,370,-1159,-660,Still
196,-1023,195,464,-1200,-776,Still
336,-961,223,568,-986,-961,Still
551,-894,246,708,-951,-1032,Still
742,-730,324,877,-684,-1149,Still
860,-527,301,735,-368,-1114,Still
926,-266,281,916,-419,-1149,Still
1004,-109,301,688,-489,-886,Still
1028,26,238,507,-282,-595,Still
1020,171,191,415,22,-638,Still
906,315,109,578,-2,-900,Still
906,480,137,557,47,-952,Still
817,593,141,465,400,-928,Still
692,714,109,388,640,-1053,Still
574,815,141,-85,695,-605,Still
535,894,289,-489,525,-225,Still
434,905,398,-342,1292,-767,Still
254,823,438,198,1514,-1050,Still
-30,882,477,-431,1147,-316,Still
-171,780,469,-162,557,-324,Still
-249,827,559,53,307,-275,Still
-335,964,574,-138,147,-300,Still
-354,800,606,-626,801,-485,Still
-518,628,527,-406,1110,-338,Still
-690,640,445,-548,1459,-89,Still
-772,519,285,-578,1066,-284,Still
-819,374,227,-394,693,-405,Still
-874,331,242,-467,481,-302,Still
-858,370,238,-705,313,-412,Still
-964,308,83,-852,-102,-791,Still
-1053,23,109,-715,-186,-783,Still
-948,-172,266,-846,-181,-986,Still
-1011,-363,156,-797,-156,-885,Still
-749,-383,465,-425,-385,-328,Still
-811,-586,305,-382,-417,-578,Still
-784,-605,316,-105,-885,-482,Still
-624,-641,383,-854,-553,-622,Still
-569,-777,285,-690,-526,-645,Still
-405,-934,227,-166,-947,-713,Still
-147,-894,344,761,-1224,-1194,Still
86,-844,555,1314,-1010,-943,Still
246,-906,715,1396,389,-639,Still
98,-449,840,1481,380,-644,Still
149,-281,926,949,-58,-390,Still
239,-211,984,747,-90,-312,Still
231,-4,996,771,43,-475,Still
184,108,973,664,119,-351,Still
16,206,883,97,238,-72,Still
35,38,1027,20,-106,1,Still
43,65,1027,29,-58,-52,Still
94,73,1273,-215,1777,-10,Still
-280,20,910,-364,2272,-65,Still
-698,-74,660,-450,1752,-43,Still
-889,-70,496,-318,1002,106,Still
-870,-98,387,-105,209,85,Still
-944,-59,383,141,-745,-83,Still
-936,-70,516,296,-1132,-243,Still
-428,-74,711,336,-2044,485,Still
-57,85,1238,123,-1524,-118,Still
39,30,1184,160,-35,-213,Still
4,16,1094,86,783,-137,Still
-147,12,1008,-272,1306,-4,Still
-413,23,859,-263,1099,91,Still
-522,23,840,-224,956,-17,Still
-776,-16,621,-186,737,-88,Still
-854,-62,449,-186,178,10,Still
-831,-59,574,-32,-514,60,Still
-624,-90,789,-57,-625,76,Still
-487,-59,789,-141,-532,167,Still
-530,-43,742,11,-1036,29,Still
-335,30,863,376,-1654,-342,Still
-34,34,1070,235,-1334,-502,Still
168,26,1227,54,107,-200,Still
-4,30,1066,-86,1485,-44,Still
-343,20,906,-303,1925,4,Still
-585,8,621,-338,1325,-41,Still
-893,-39,469,-228,726,90,Still
-823,-102,379,-264,293,110,Still
-854,-35,438,-81,-404,-5,Still
-702,-125,481,294,-1367,-62,Still
-432,-125,738,459,-2001,-55,Still
-96,38,1000,240,-1953,-46,Still
0,54,1109,320,-1208,-388,Still
176,20,1090,173,-759,-196,Still
266,-4,1254,29,707,-143,Still
-30,-16,1102,-290,2089,70,Still
-343,-8,863,-427,1910,56,Still
-663,-55,680,-395,1436,-35,Still
-940,-121,547,-70,1102,-48,Still
-936,-102,352,158,43,-90,Still
-858,-105,504,187,-862,-2,Still
-569,-129,629,169,-1721,145,Still
-354,-47,914,245,-1979,68,Still
51,54,1082,202,-1809,-351,Still
98,38,1195,6,28,-175,Still
-73,23,1043,-29,993,-21,Still
-354,0,992,-219,1548,32,Still
-596,-12,777,-345,1529,-85,Still
-694,-98,535,-303,988,40,Still
-827,-125,535,-139,767,101,Still
-858,-109,320,-21,-5,10,Still
-893,-74,379,-64,-1023,23,Still
-655,-172,684,403,-1437,5,Still
-495,-148,848,251,-1674,67,Still
-218,-82,1207,38,-976,-38,Still
4,-8,957,191,-892,-337,Still
215,20,1004,143,-1246,-328,Still
301,-19,1246,-71,337,-58,Still
110,-8,996,-102,1432,-25,Still
-202,-43,1016,-299,1647,54,Still
-397,-23,898,-280,1362,21,Still
-581,-137,762,-263,1116,-27,Still
-721,-113,598,-187,840,-25,Still
-776,-117,488,-62,428,51,Still
-928,-78,320,6,-257,15,Still
-893,-66,516,-179,-829,87,Still
-733,-125,598,139,-1274,-35,Still
-550,-43,566,589,-2322,-181,Still
-100,101,1156,256,-1998,-339,Still
168,58,1191,60,-399,-204,Still
141,38,973,76,-49,-70,Still
160,26,1176,0,677,-50,Still
-38,34,1000,-276,1514,42,Still
-249,16,891,-298,1249,71,Still
-538,-19,797,-284,1190,-60,Still
-667,-121,680,-176,1144,-61,Still
-932,-82,531,-38,1032,-49,Still
-971,-144,340,-85,629,68,Still
-1026,-113,270,-89,129,-12,Still
-1022,-66,379,32,-149,-39,Still
-858,-176,516,113,-164,-71,Still
-714,-133,516,-27,-556,30,Still
-667,-109,602,140,-1075,-64,Still
-604,-102,813,160,-1074,-63,Still
-550,-98,813,205,-1177,-168,Still
-327,-47,953,272,-1175,-127,Still
-167,-23,1106,53,-531,-102,Still
-65,-19,984,82,-443,-138,Still
43,0,992,116,-692,-190,Still
211,-47,1168,90,-117,-86,Still
82,-35,1094,-171,1263,28,Still
-73,-66,973,-256,1415,150,Still
-284,-59,867,-144,857,63,Still
-514,-74,941,-144,1066,3,Still
-569,-129,750,-144,933,-39,Still
-843,-98,656,-89,1027,22,Still
-987,-129,371,-119,728,162,Still
-1011,-90,270,52,-65,21,Still
-893,-98,434,180,-942,-113,Still
-553,-31,758,288,-1386,-163,Still
-471,-47,742,602,-1917,-360,Still
-323,-43,887,221,-1914,-455,Still
98,34,1063,254,-1539,-218,Still
266,46,1047,-56,-715,-131,Still
403,38,840,85,-1097,-224,Still
614,69,828,0,-1356,-175,Still
797,38,738,-93,-1171,-68,Still
864,20,594,-208,-798,101,Still
852,23,465,-158,-658,-5,Still
953,-70,406,-95,-413,-28,Still
973,-8,418,387,261,-710,Still
934,120,414,658,376,-908,Still
824,386,352,972,344,-887,Still
821,589,383,1094,406,-716,Still
688,687,371,1021,690,-771,Still
590,788,375,813,973,-759,Still
364,937,328,303,1604,-496,Still
324,960,559,-504,1697,-296,Still
35,804,508,-844,1899,-311,Still
-128,761,609,-695,1452,-300,Still
-401,644,559,-857,1548,-284,Still
-581,526,555,-589,1236,-268,Still
-768,440,441,-596,981,-308,Still
-835,374,422,-512,816,-256,Still
-874,296,356,-546,728,-326,Still
-932,159,320,-613,836,-214,Still
-995,23,172,-585,580,-544,Still
-991,-191,52,-868,256,-1320,Still
-940,-305,-19,-349,-273,-762,Still
-850,-371,156,-27,-569,-326,Still
-843,-516,211,699,-987,-495,Still
-753,-348,438,1971,-1571,98,Still
-378,-176,738,1164,-2350,-295,Still
-202,-156,949,415,-1386,-257,Still
-14,-59,1023,175,-1013,-166,Still
211,-62,1020,109,-1098,-40,Still
383,-74,918,187,-1154,-203,Still
551,-31,875,77,-972,-206,Still
692,-19,766,98,-963,-150,Still
770,0,734,66,-375,-5,Still
774,4,688,48,-129,-14,Still
801,-27,777,-96,517,48,Still
692,-78,859,-204,1390,175,Still
446,-133,918,-198,1632,232,Still
137,-129,938,-58,1436,231,Still
-147,-62,938,-147,1192,197,Still
-335,-109,922,-157,968,108,Still
-460,-160,945,-93,1073,131,Still
-647,-156,777,-61,849,45,Still
-655,-156,684,-210,692,64,Still
-749,-180,625,-163,588,200,Still
-831,-144,504,-96,465,101,Still
-800,-86,414,0,101,-3,Still
-862,-125,391,138,-407,-34,Still
-897,-137,445,285,-735,-153,Still
-757,-156,586,482,-1016,-231,Still
-667,-156,727,326,-1134,-164,Still
-526,-137,852,368,-1135,-138,Still
-264,-129,1023,256,-903,-170,Still
-57,-55,1082,224,-915,-182,Still
98,23,1043,118,-912,-118,Still
215,23,1023,80,-766,-120,Still
301,30,957,87,-553,-26,Still
414,30,918,96,-749,-23,Still
496,93,836,2,-780,-68,Still
621,73,824,144,-674,-90,Still
715,69,695,-7,-771,-134,Still
809,69,660,29,-801,-161,Still
879,85,566,66,-508,-13,Still
946,73,586,16,-72,61,Still
883,38,672,-128,1005,118,Still
758,85,723,3,1617,26,Still
531,23,813,-194,977,188,Still
367,-35,930,-3,848,160,Still
242,-62,1004,-180,1060,186,Still
-4,-59,1012,-301,1039,85,Still
-214,-82,926,-91,947,48,Still
-401,-94,879,-20,889,67,Still
-518,-168,844,-119,762,9,Still
-620,-180,750,-134,642,-24,Still
-678,-195,703,-168,587,37,Still
-776,-203,617,-104,668,150,Still
-854,-172,531,-142,833,238,Still
-932,-133,344,-114,424,124,Still
-1011,-98,227,-22,-162,-61,Still
-999,-137,305,144,-446,-118,Still
-819,-180,508,116,-823,-252,Still
-659,-191,770,167,-713,-183,Still
-553,-121,785,463,-988,-248,Still
-487,-102,852,386,-995,-226,Still
-315,-129,949,242,-865,-101,Still
-241,-90,1039,129,-503,-101,Still
-151,-70,992,23,-543,-86,Still
-8,0,945,294,-1119,-106,Still
184,-19,949,305,-1192,28,Still
344,105,1023,292,-597,-33,Still
410,54,898,226,-233,-7,Still
453,42,832,234,-586,-52,Still
-85,-59,1023,20,-18,-26,Still
-77,-78,1020,19,-15,-23,Still
-77,-70,1008,22,-20,-25,Still
-73,-66,1012,17,-14,-24,Still
-96,-74,1027,14,-18,-26,Still
-93,-70,1012,17,-16,-23,Still
-93,-59,1016,17,-16,-29,Still
-93,-74,1023,13,-12,-24,Still
-93,-62,1023,16,-14,-19,Still
-96,-86,1031,-27,-58,-21,Still
-73,-102,1016,-4,-35,-16,Still
-65,-82,1008,24,-17,-16,Still
-81,-86,1023,12,-25,-21,Still
-77,-78,1023,-4,-44,-14,Still
-65,-98,1012,-18,-34,-18,Still
-69,-94,1012,-6,-18,-19,Still
-65,-125,1051,-54,32,0,Still
-26,-144,992,-64,97,7,Still
-89,-133,977,-26,42,-5,Still
-108,-129,1023,-93,153,13,Still
-143,-144,1000,-220,191,10,Still
-186,-191,1016,-234,219,-19,Still
-221,-176,1016,-536,435,-12,Still
-288,-363,918,-939,454,-319,Still
-331,-562,824,-957,583,-278,Still
-440,-684,641,-324,693,7,Still
-475,-695,606,-82,620,170,Still
-581,-707,574,496,634,567,Still
-667,-496,520,1245,480,1018,Still
-772,38,492,889,207,1153,Still
-948,167,484,432,-661,305,Still
-616,206,688,738,-2271,178,Still
-389,280,859,893,-1552,424,Still
-65,265,1082,290,-1185,515,Still
28,480,754,60,-2737,5,Still
801,206,1098,-299,-1753,837,Still
723,81,750,-1521,172,1534,Still
688,-406,672,-2139,485,1347,Still
383,-777,414,-2194,1231,1447,Still
55,-922,285,-239,1802,784,Still
-261,-922,367,1526,882,307,Still
-155,-617,356,1682,-2223,-995,Still
723,-262,617,1846,-3363,-1085,Still
938,-371,992,1065,432,-858,Still
563,245,660,2180,1249,-1703,Still
617,515,1051,86,2730,608,Still
24,690,836,-419,3666,535,Still
-487,374,625,-812,2151,-106,Still
-663,163,547,-441,1394,-238,Still
-768,97,527,-594,890,-460,Still
-956,-152,356,-698,1065,-764,Still
-971,-203,67,-978,1042,-662,Still
-870,-383,-136,-882,587,-872,Still
-964,-1062,-436,1193,-257,609,Still
-624,-172,-233,3366,-1298,2740,Still
-956,30,309,270,-2363,-39,Still
-518,550,563,763,-3375,323,Still
199,417,844,788,-3975,38,Still
485,339,1059,-347,-1805,561,Still
594,175,602,-1478,-2034,1509,Still
973,-437,398,-2107,-1895,2575,Still
793,-957,117,-1328,527,2301,Still
426,-930,-85,-1018,1996,2053,Still
145,-977,-120,-583,1562,1433,Still
-77,-926,-144,-464,1134,1099,Still
-186,-922,-210,-368,774,892,Still
-366,-875,-370,292,-302,-435,Still
-4,-988,-354,1482,-1904,-1772,Still
297,-1027,141,1700,-1682,-1343,Still
614,-769,262,1549,-1326,-1896,Still
934,-566,606,1076,257,-2210,Still
922,-109,563,912,607,-1544,Still
742,77,824,745,1971,-565,Still
465,335,895,337,2464,109,Still
106,249,926,-138,2120,259,Still
-264,222,910,-473,1968,426,Still
-593,194,813,-359,1599,259,Still
-737,218,688,-374,1219,148,Still
-936,241,488,-117,543,-109,Still
-917,-102,496,-820,179,-789,Still
-839,-141,449,-218,-1303,-781,Still
-452,-180,664,587,-2317,-1158,Still
-237,58,645,818,-2793,-703,Still
383,-117,1031,-85,-1802,-497,Still
684,-199,1477,-512,2072,1321,Still
-116,69,895,-214,2367,803,Still
-452,4,789,-876,1427,336,Still
-600,-297,664,-2365,879,-416,Still
-596,-570,356,-2421,1131,256,Still
-843,-625,24,-635,678,-144,Still
-1034,-754,-171,1826,-607,-294,Still
-667,-457,250,2632,1094,1767,Still
-1374,108,-140,1221,1945,2158,Still
-999,194,-136,472,211,514,Still
-936,327,-159,523,-701,298,Still
-843,288,184,837,-1632,-3,Still
-741,409,445,642,-2058,128,Still
-632,440,688,713,-1795,252,Still
-335,515,723,1294,-2620,115,Still
28,843,840,1366,-1835,168,Still
235,909,598,48,-1785,70,Still
340,878,633,-995,-1808,482,Still
813,358,531,-1851,-2604,2106,Still
1055,-102,422,-1629,-1142,2615,Still
871,-680,5,-1239,-1100,2899,Still
489,-937,-85,-599,-332,1945,Still
414,-1109,-167,-948,871,1127,Still
235,-1219,-308,-676,673,1376,Still
47,-773,-354,2704,-199,-1472,Still
379,-836,156,1670,-999,-1905,Still
914,-422,356,1147,-1184,-2854,Still
1090,-234,461,733,1452,-1722,Still
906,124,629,656,1023,-1146,Still
918,124,719,576,1490,-418,Still
656,273,703,427,770,-198,Still
430,440,758,254,1004,260,Still
199,519,879,399,1927,275,Still
-136,511,805,-508,2085,89,Still
-471,425,773,-743,1750,-99,Still
-889,523,520,-452,1737,218,Still
-936,440,371,-121,1014,-266,Still
-964,312,258,-218,571,-712,Still
-1038,-105,148,-1105,288,-1235,Still
-925,-328,9,-1446,565,-1340,Still
-1007,-383,-179,-600,245,-644,Still
-886,-410,-73,-278,-166,-447,Still
-846,-703,-140,1735,-168,1253,Still
-1038,120,-120,1499,-309,1575,Still
-905,58,246,676,-2279,-400,Still
-479,69,609,539,-3511,-1041,Still
223,-90,793,53,-3706,-1079,Still
754,-266,863,-373,-2947,-431,Still
930,-211,660,-69,-1363,112,Still
899,-160,488,-146,-719,165,Still
840,-219,273,47,-654,46,Still
1020,-262,250,38,-615,74,Still
1133,-246,328,62,488,-95,Still
981,-324,500,157,1755,143,Still
758,-227,656,144,1861,124,Still
520,-207,895,489,2160,-136,Still
180,-180,992,628,3081,463,Still
-417,-31,703,-32,2212,485,Still
-843,-35,465,-148,542,208,Still
-768,23,547,-109,-2134,-490,Still
12,-266,938,77,-2646,-483,Still
391,-148,1000,-231,-2097,-332,Still
692,-176,785,-73,-2130,-511,Still
946,-227,633,-248,-1871,-303,Still
1176,-172,418,-167,-890,51,Still
1086,-269,574,23,1407,256,Still
813,-254,711,184,2520,358,Still
414,-230,836,83,2417,477,Still
-50,-199,906,9,2082,458,Still
-343,-258,883,-317,1605,346,Still
-678,-133,645,-97,517,140,Still
-616,-168,695,276,-1344,-273,Still
-315,-203,813,461,-1910,-545,Still
102,-105,883,70,-2023,-603,Still
492,-137,969,-64,-1378,-372,Still
649,-90,793,-22,-1367,-361,Still
871,-184,609,-378,-1436,20,Still
903,-195,438,-59,-1703,-204,Still
1055,-180,191,-3,-1154,7,Still
1110,-219,60,33,-608,65,Still
1164,-203,-11,51,92,160,Still
1172,-293,91,134,1616,54,Still
1024,-203,313,166,2081,175,Still
797,-227,629,258,1973,110,Still
504,-215,840,-147,1663,396,Still
281,-254,934,-9,1743,438,Still
-81,-230,930,-2,1675,378,Still
-315,-277,902,-228,1417,340,Still
-511,-258,781,-345,1334,448,Still
-600,-129,652,-237,1305,452,Still
-714,-70,516,-57,1009,394,Still
-784,-51,473,-96,1213,486,Still
-1050,65,117,-13,674,158,Still
-1069,54,-19,178,-428,62,Still
-968,167,141,233,-751,53,Still
-940,62,367,566,-299,231,Still
-889,261,434,641,-551,218,Still
-913,370,293,534,-470,320,Still
-835,401,391,606,-957,324,Still
-710,480,555,795,-1161,263,Still
-600,601,621,694,-1194,261,Still
-432,667,602,993,-1523,53,Still
-151,784,559,360,-1781,103,Still
98,831,602,-143,-1749,269,Still
211,765,633,-384,-1605,434,Still
578,565,563,-597,-2007,908,Still
797,409,426,-364,-1559,1017,Still
965,226,231,-394,-1793,1179,Still
1051,23,-42,-196,-1637,1050,Still
996,-102,-319,-169,-1512,864,Still
1016,-266,-460,-73,-660,559,Still
1043,-352,-452,145,807,424,Still
899,-340,-429,98,662,-37,Still
867,-281,-265,-51,835,197,Still
1063,-316,52,402,1391,-417,Still
969,-227,246,459,1690,-243,Still
-69,-55,1266,-153,1046,131,Up
-464,433,36,-381,-3091,-1275,Up
934,124,2102,417,2443,709,Up
-245,-328,-81,-341,2083,177,Up
-53,-238,1047,-194,890,368,Up
-2011,683,-73,-319,-4307,-1728,Up
1524,-695,1340,1167,2175,533,Up
-436,-86,477,138,2796,602,Up
-1831,159,106,-284,-2551,-952,Up
356,394,1231,27,4106,771,Up
-542,-172,832,-411,1083,37,Up
-507,97,563,141,458,172,Up
-1628,585,-655,340,-8332,-1858,Up
688,421,1426,-153,2291,985,Up
-569,54,629,220,135,85,Up
1985,-1039,1766,-1571,-2275,1554,Up
-147,226,481,697,3614,288,Up
-155,-293,1000,111,529,-137,Up
-272,1323,-1686,-211,-9285,-2640,Up
836,-215,840,-414,2216,784,Up
266,-297,867,52,1208,135,Up
-53,-66,887,113,38,-44,Up
1985,-769,2102,994,1200,659,Up
239,-281,750,411,1714,51,Up
-1268,116,238,-546,-572,55,Up
1985,-1109,2102,421,-401,1589,Up
-1096,491,219,297,2112,325,Up
1985,-1977,1617,-184,-6308,19,Up
-596,179,113,1392,4576,179,Up
-4,97,848,-221,1292,-229,Init
98,140,879,-833,1020,-570,Init
-46,468,1004,-946,1203,-479,Init
-221,417,1078,-509,1036,-223,Init
-132,749,1219,-162,572,334,Init
-136,495,996,62,-63,940,Init
102,230,883,231,-454,879,Init
328,148,586,243,-468,646,Init
367,0,231,176,390,352,Init
278,54,371,-262,1244,-162,Init
-991,89,-124,7,-55,-22,Init
-1003,77,-120,20,-34,-26,Init
-999,69,-136,-6,-26,-16,Init
-991,77,-116,13,-15,-24,Init
-999,85,-132,13,-13,-27,Init
-995,89,-120,25,-4,-22,Init
-1003,89,-124,26,-18,-22,Init
-991,73,-128,19,-14,-19,Init
-1003,89,-120,19,-15,-23,Init
-995,89,-132,11,-22,-35,Init
-1003,62,-120,26,-18,-19,Init
-983,65,-132,11,-25,-19,Init
-995,62,-136,4,-14,-21,Init
-991,58,-140,13,-10,-19,Init
-999,73,-132,23,-19,-26,Init
-999,81,-136,21,-22,-22,Init
-999,93,-132,17,-8,-27,Init
-995,69,-124,22,-28,-31,Init
-979,58,-120,20,-14,-14,Init
-1007,101,-136,-18,-15,-38,Init
-995,85,-124,18,-23,-31,Init
-987,93,-136,18,-7,-20,Init
-999,101,-132,23,-26,-32,Init
-999,101,-128,6,-10,-31,Init
-999,116,-144,28,-11,-15,Init
-995,108,-136,12,-16,-25,Init
-991,101,-132,19,-14,-27,Init
-995,97,-128,20,-13,-27,Init
-1011,116,-124,19,-1,-60,Init
-987,97,-124,-22,104,-106,Init
-761,163,-612,16,-16,-28,Init
-761,144,-612,27,-16,-26,Init
-757,144,-624,32,-21,-16,Init
-764,151,-624,9,-31,-41,Init
-768,132,-624,11,-18,-35,Init
-757,163,-624,16,-18,-21,Init
-753,144,-632,4,-20,-37,Init
-757,148,-616,11,-16,-33,Init
-768,159,-624,36,-20,-22,Init
-761,151,-601,22,-19,-23,Init
-725,124,-706,238,-195,-220,Init
-761,26,-628,157,-287,-242,Init
-796,-113,-597,-121,-405,-152,Init
-893,-4,-386,-219,-376,117,Init
-928,112,-276,-237,26,175,Init
-862,187,-354,-182,371,143,Init
-764,265,-495,-35,527,50,Init
-682,288,-737,95,457,-167,Init
-671,144,-882,54,-55,-458,Init
-745,136,-694,269,-451,-182,Init
